Symbol,ISIN,Trade Date,Exchange,Segment,Series,Trade Type,Auction,Quantity,Price,Trade ID,Order ID,Order Execution Time
TCS,INE467B01029,44670,NSE,EQ,EQ,buy,FALSE,10,3500.00,80661009,1300000020264261,19/04/2022
RBLBANK,INE976G01028,44676,NSE,EQ,EQ,buy,FALSE,100,120.00,78354403,1300000012614693,25/04/2022
COALINDIA,INE522F01014,44680,NSE,EQ,EQ,buy,FALSE,100,185.00,5028048,1000000016966986,29/04/2022
IRCTC,INE335Y01020,44687,BSE,EQ,A,buy,FALSE,6,710.00,1031100,1651807800001287322,6/05/2022
IRCTC,INE335Y01020,44687,BSE,EQ,A,buy,FALSE,4,709.60,1030900,1651807800001287322,6/05/2022
IRCTC,INE335Y01020,44687,NSE,EQ,EQ,buy,FALSE,8,704.55,25191615,1100000000640422,6/05/2022
IRCTC,INE335Y01020,44687,NSE,EQ,EQ,buy,FALSE,10,704.55,25191614,1100000000640422,6/05/2022
IRCTC,INE335Y01020,44687,NSE,EQ,EQ,buy,FALSE,2,704.55,25191613,1100000000640422,6/05/2022
IRCTC,INE335Y01020,44687,NSE,EQ,EQ,buy,FALSE,20,700.00,27738983,1100000009936747,6/05/2022
NIFTYBEES,INF204KB14I2,44690,NSE,EQ,EQ,buy,FALSE,100,176.00,50238639,1200000000829176,9/05/2022
IRCTC,INE335Y01020,44690,NSE,EQ,EQ,buy,FALSE,10,689.25,25429953,1100000001618526,9/05/2022
IRCTC,INE335Y01020,44690,NSE,EQ,EQ,buy,FALSE,35,689.25,25429952,1100000001618526,9/05/2022
RBLBANK,INE976G01028,44180,BSE,EQ,A,buy,FALSE,50,230.00,1322100,1608003000142236138,15/12/2020
